code,name,price,discount,image,discount_image,heart_count,star_rating,date_retrieved
알콘,알콘 1DAY - 토탈원 워터렌즈 멀티포컬 (30P),"51,000원",32%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240223_a9511a166a1ef4f0584e028b98b6120435296d278b25b1ba8dbd09f02dd35349_700x875x02,NA,123,0,2024-05-13
아큐브,아큐브 1DAY -  모이스트 근시 (30P),"22,000원",41%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2206291901_9079.jpg,NA,108,0,2024-05-13
쿠퍼비전,쿠퍼비전 1MONTH - 바이오피니티 난시 (6P),"37,000원",64%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2205271342_8957.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_best.png,473,0,2024-05-13
아큐브,아큐브 1MONTH - 비타 근시 (6P),"64,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240223_9a33212d5065fca64e7bd99c1b5bcedb76203698c4c74f894cfbb9c652fe9695_700x875x02,NA,348,0,2024-05-13
알콘,알콘 1DAY - 토탈원 워터렌즈 난시 (35P),"45,000원",35%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2212191142_9698.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_low.png,172,0,2024-05-13
DAVICHLENS,1MONTH 아쿠아 투명렌즈 난시 (2P),"20,000원",33%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2303241747_9862.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,355,0,2024-05-13
쿠퍼비전,쿠퍼비젼 1DAY - 클래리티 멀티포컬 (30P),"50,000원",17%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240227_f05f132c78fc1fa1454c994d8ad8cb1b68504a6f4dbdc5fda4f386586c14e133_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_only.png,100,5,2024-05-13
DAVICHLENS,1MONTH 메리링 브라운 & 그레이 (2P) ,"15,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2210142152_9483.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,212,0,2024-05-13
DAVICHLENS,1MONTH 아쿠아 투명렌즈 근시 (2P),"15,000원",25%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2303241630_9861.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,394,0,2024-05-13
DAVICHLENS,3DAY 돌체링 브라운 (20P) ,"28,000원",26%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240318_5c7fa3750ffd1352a24baada7071a267899d6272e2306b52caaeef5b0f00ddc5_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_best.png,288,5,2024-05-13
DAVICHLENS,3DAY 뉴미라클 초코 (20P),"28,000원",26%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240311_c5e781fb9f3a043a95acfc5a9d4f942bf0bb1d5a39723caaa87eba6b3ff24595_700x875x02,NA,189,5,2024-05-13
DAVICHLENS,1MONTH 퓨어링 난시 브라운 (2P),"25,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230717_af0dbea477496ce1339f0688aacfdf8b448c967466a5b257e60e3edd8823a0fc_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,229,0,2024-05-13
DAVICHLENS,1MONTH 디어비 난시 브라운 (2P),"25,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2302281517_9826.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,186,0,2024-05-13
DAVICHLENS,1MONTH 베일링 카키 (2P),"20,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2306091635_10167_1.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,361,0,2024-05-13
DAVICHLENS,3DAY 돌체링 그레이 (20P),"28,000원",26%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240318_007baed91e74d8a2d42df537fbc5704328e487af9098e37f79a3d435b50ac6d8_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_best.png,270,0,2024-05-13
아큐브,아큐브 1DAY - 모이스트 멀티포컬 (30P),"35,000원",45%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010121005_8352.jpg,NA,68,0,2024-05-13
DAVICHLENS,1DAY 퓨어링 초코 (30P),"49,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231129_0044e563db406b19d8e84c4c51774351135db043471706c39565dc99c53d9b3c_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,191,0,2024-05-13
DAVICHLENS,1MONTH 베일링 베이지 (2P),"20,000원",33%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2306091511_10165_1.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,250,0,2024-05-13
아큐브,아큐브 2WEEKS - 오아시스 근시 (6P),"23,000원",50%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240223_c41d1f172c8e9c7339b61761563d2872e7c99855cbd69d72da8067513f4aab06_700x875x02,NA,161,0,2024-05-13
DAVICHLENS,3DAY 뉴스타리 데이 브라운 (20P),"28,000원",26%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2305221444_10113_1.jpg,NA,169,0,2024-05-13
바슈롬,바슈롬 1DAY - 울트라 (30P),"32,000원",42%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240227_d21ee271966c726fbeae1f62dd6061ebdf8384a5cbc3d178c1caf1f81e4e819e_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_low.png,101,5,2024-05-13
아큐브,아큐브 1DAY - 모이스트 난시 (30P),"31,000원",43%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010121030_8354.jpg,NA,88,0,2024-05-13
쿠퍼비전,쿠퍼비젼 1DAY - 마이데이 원데이 근시 (30P),"29,500원",40%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2209301453_9335.jpg,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_low.png,147,0,2024-05-13
아큐브,아큐브 1DAY - 뉴디파인 비비드 (30P),"59,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010081425_8330.jpg,NA,76,0,2024-05-13
DAVICHLENS,3DAY 셀레네 브라운 (20P),"28,000원",26%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231115_17953564f12833e48b16ec2c7f2ef446e67c1ba92ac37ac91d7c968acd1719fe_700x875x02,NA,224,0,2024-05-13
인터로조,클라렌 1DAY - 수지 브라운 (30P),"26,000원",46%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240227_aed365c0dfd5546795cdb640d8a8cab3d8afb34d53214ba094f8ed1a450fa7fe_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_low.png,124,0,2024-05-13
DAVICHLENS,1DAY 퓨어링 브라운 (30P),"49,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231129_c894f4b60d0c9c3393d56bda4faee1822c3e7edc0c8ef028c7981aa0895fcc19_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20230629_1687988354262.png,94,0,2024-05-13
